Todos os resultados da Mega Sena | Rede Loteria,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Conc.,Data,,,,,,,Gan.,Prêmio,Apostas
1876,12/11/2016,7.0,18.0,39.0,41.0,44.0,51.0,0,,
1875,10/11/2016,1.0,45.0,47.0,52.0,53.0,55.0,1,29697112.87,
1874,08/11/2016,10.0,28.0,37.0,43.0,44.0,47.0,0,,
1873,05/11/2016,5.0,25.0,28.0,41.0,53.0,54.0,0,,
1872,03/11/2016,11.0,13.0,25.0,39.0,46.0,56.0,0,,
1871,29/10/2016,3.0,11.0,17.0,33.0,52.0,58.0,1,76548193.31,
1870,26/10/2016,18.0,20.0,30.0,32.0,33.0,40.0,0,,
1869,22/10/2016,11.0,23.0,24.0,26.0,40.0,52.0,0,,
1868,20/10/2016,1.0,5.0,23.0,25.0,28.0,31.0,0,,
1867,18/10/2016,3.0,10.0,17.0,21.0,22.0,43.0,0,,
1866,15/10/2016,14.0,17.0,36.0,38.0,44.0,60.0,0,,
1865,13/10/2016,1.0,5.0,31.0,32.0,37.0,42.0,0,,
1864,08/10/2016,4.0,5.0,14.0,37.0,40.0,60.0,0,,
1863,05/10/2016,16.0,23.0,45.0,56.0,58.0,59.0,0,,
1862,01/10/2016,2.0,8.0,35.0,42.0,49.0,56.0,2,2915182.12,
1861,28/09/2016,2.0,4.0,9.0,35.0,45.0,60.0,0,,
1860,24/09/2016,10.0,30.0,36.0,40.0,44.0,60.0,1,57628178.83,
1859,22/09/2016,1.0,13.0,14.0,21.0,26.0,51.0,0,,
1858,20/09/2016,22.0,28.0,30.0,33.0,55.0,59.0,0,,
1857,17/09/2016,13.0,23.0,25.0,35.0,52.0,53.0,0,,
1856,14/09/2016,2.0,9.0,14.0,22.0,32.0,37.0,0,,
1855,10/09/2016,6.0,10.0,15.0,24.0,38.0,39.0,0,,
1854,08/09/2016,25.0,30.0,31.0,34.0,43.0,59.0,0,,
1853,03/09/2016,1.0,2.0,34.0,39.0,41.0,45.0,1,9543014.95,
1852,31/08/2016,13.0,17.0,29.0,45.0,49.0,50.0,0,,
1851,27/08/2016,8.0,18.0,21.0,22.0,35.0,37.0,0,,
1850,24/08/2016,23.0,24.0,32.0,38.0,40.0,41.0,1,58632725.66,
1849,20/08/2016,3.0,5.0,11.0,27.0,35.0,44.0,0,,
1848,17/08/2016,9.0,40.0,41.0,50.0,55.0,58.0,0,,
1847,13/08/2016,1.0,6.0,45.0,49.0,50.0,57.0,0,,
1846,11/08/2016,6.0,24.0,26.0,30.0,34.0,49.0,0,,
1845,09/08/2016,3.0,9.0,13.0,29.0,30.0,51.0,0,,
1844,06/08/2016,3.0,4.0,37.0,39.0,48.0,50.0,0,,
1843,03/08/2016,8.0,26.0,28.0,33.0,41.0,54.0,1,2685394.05,
1842,30/07/2016,16.0,18.0,22.0,24.0,34.0,43.0,1,27801637.78,
1841,27/07/2016,3.0,6.0,13.0,38.0,49.0,51.0,0,,
1840,23/07/2016,15.0,17.0,33.0,41.0,47.0,48.0,0,,
1839,20/07/2016,7.0,22.0,28.0,32.0,56.0,58.0,0,,
1838,16/07/2016,5.0,8.0,24.0,30.0,57.0,59.0,1,25207139.21,
1837,14/07/2016,41.0,44.0,48.0,50.0,54.0,57.0,0,,
1836,12/07/2016,8.0,15.0,18.0,45.0,59.0,60.0,0,,
1835,09/07/2016,8.0,28.0,36.0,47.0,50.0,58.0,0,,
1834,06/07/2016,2.0,17.0,22.0,24.0,48.0,51.0,1,9144980.42,
1833,02/07/2016,2.0,3.0,7.0,16.0,27.0,42.0,0,,
1832,29/06/2016,14.0,34.0,46.0,47.0,56.0,57.0,0,,
1831,25/06/2016,15.0,27.0,28.0,32.0,48.0,55.0,1,2615804.34,
1830,22/06/2016,3.0,7.0,29.0,37.0,54.0,60.0,1,27488182.36,
1829,18/06/2016,7.0,13.0,24.0,30.0,32.0,53.0,0,,
1828,15/06/2016,6.0,11.0,32.0,40.0,48.0,59.0,0,,
1827,11/06/2016,26.0,33.0,42.0,43.0,53.0,54.0,0,,
1826,09/06/2016,17.0,19.0,32.0,43.0,48.0,51.0,0,,
1825,07/06/2016,10.0,11.0,21.0,50.0,51.0,54.0,1,27333858.49,
1824,04/06/2016,5.0,6.0,12.0,19.0,30.0,60.0,0,,
1823,01/06/2016,4.0,9.0,21.0,34.0,54.0,59.0,0,,
1822,28/05/2016,1.0,22.0,26.0,43.0,50.0,53.0,0,,
1821,25/05/2016,19.0,22.0,31.0,36.0,52.0,53.0,2,19896531.79,
1820,21/05/2016,3.0,19.0,23.0,27.0,40.0,45.0,0,,
1819,18/05/2016,17.0,18.0,26.0,30.0,33.0,37.0,0,,
1818,14/05/2016,2.0,6.0,10.0,15.0,53.0,56.0,0,,
1817,11/05/2016,1.0,4.0,26.0,39.0,47.0,55.0,0,,
1816,07/05/2016,5.0,10.0,12.0,22.0,28.0,46.0,0,,
1815,05/05/2016,8.0,11.0,25.0,39.0,41.0,60.0,3,10829320.16,
1814,03/05/2016,9.0,11.0,27.0,46.0,51.0,53.0,0,,
1813,30/04/2016,9.0,11.0,13.0,15.0,19.0,51.0,0,,
1812,27/04/2016,20.0,23.0,32.0,34.0,37.0,45.0,0,,
1811,23/04/2016,5.0,17.0,32.0,35.0,37.0,57.0,0,,
1810,20/04/2016,1.0,10.0,25.0,43.0,50.0,56.0,1,92303225.84,
1809,16/04/2016,9.0,12.0,23.0,24.0,46.0,54.0,0,,
1808,13/04/2016,2.0,14.0,20.0,25.0,41.0,45.0,0,,
1807,09/04/2016,1.0,15.0,16.0,22.0,25.0,43.0,0,,
1806,06/04/2016,11.0,20.0,35.0,42.0,55.0,58.0,0,,
1805,02/04/2016,17.0,22.0,27.0,31.0,49.0,57.0,0,,
1804,30/03/2016,20.0,21.0,28.0,48.0,50.0,59.0,0,,
1803,26/03/2016,4.0,8.0,29.0,38.0,49.0,50.0,0,,
1802,23/03/2016,2.0,6.0,13.0,14.0,17.0,44.0,0,,
1801,19/03/2016,6.0,19.0,34.0,43.0,45.0,54.0,0,,
1800,16/03/2016,6.0,11.0,16.0,19.0,31.0,56.0,1,22054205.88,
1799,12/03/2016,1.0,3.0,4.0,39.0,51.0,53.0,0,,
1798,10/03/2016,2.0,9.0,23.0,28.0,45.0,53.0,0,,
1797,08/03/2016,2.0,13.0,14.0,35.0,54.0,57.0,0,,
1796,05/03/2016,22.0,23.0,34.0,48.0,53.0,54.0,1,23818040.93,
1795,02/03/2016,30.0,42.0,47.0,50.0,55.0,58.0,0,,
1794,27/02/2016,1.0,5.0,34.0,37.0,40.0,60.0,1,2942618.04,
1793,24/02/2016,13.0,14.0,22.0,54.0,56.0,58.0,1,35196529.96,
1792,20/02/2016,2.0,16.0,17.0,18.0,41.0,47.0,0,,
1791,17/02/2016,12.0,18.0,46.0,50.0,53.0,55.0,0,,
1790,13/02/2016,11.0,13.0,26.0,27.0,28.0,50.0,0,,
1789,10/02/2016,6.0,25.0,43.0,57.0,58.0,59.0,0,,
1788,06/02/2016,3.0,13.0,42.0,45.0,56.0,59.0,0,,
1787,04/02/2016,1.0,5.0,13.0,25.0,26.0,29.0,2,17008680.52,
1786,02/02/2016,2.0,6.0,8.0,21.0,25.0,34.0,0,,
1785,30/01/2016,5.0,11.0,27.0,41.0,42.0,54.0,0,,
1784,27/01/2016,4.0,15.0,26.0,30.0,54.0,55.0,0,,
1783,23/01/2016,4.0,6.0,16.0,18.0,21.0,38.0,0,,
1782,20/01/2016,6.0,18.0,34.0,47.0,52.0,57.0,0,,
1781,16/01/2016,1.0,8.0,22.0,49.0,52.0,53.0,2,12626122.54,
1780,14/01/2016,6.0,20.0,22.0,31.0,33.0,34.0,0,,
1779,12/01/2016,12.0,25.0,30.0,39.0,56.0,57.0,0,,
1778,09/01/2016,4.0,10.0,38.0,40.0,45.0,48.0,0,,
1777,06/01/2016,4.0,19.0,38.0,44.0,52.0,55.0,0,,
1776,02/01/2016,10.0,11.0,14.0,19.0,39.0,48.0,0,,
1775,31/12/2015,2.0,18.0,31.0,42.0,51.0,56.0,6,41088919.05,
1774,26/12/2015,1.0,12.0,20.0,30.0,52.0,60.0,0,,
1773,24/12/2015,15.0,30.0,39.0,41.0,45.0,59.0,0,,
1772,22/12/2015,12.0,19.0,27.0,39.0,41.0,45.0,2,98688974.76,
1771,19/12/2015,2.0,20.0,27.0,28.0,32.0,38.0,0,,
1770,16/12/2015,11.0,26.0,27.0,30.0,34.0,41.0,0,,
1769,12/12/2015,32.0,37.0,44.0,47.0,54.0,60.0,0,,
1768,09/12/2015,5.0,7.0,11.0,34.0,35.0,50.0,0,,
1767,05/12/2015,16.0,26.0,35.0,39.0,44.0,45.0,0,,
1766,02/12/2015,22.0,23.0,41.0,46.0,53.0,60.0,0,,
1765,28/11/2015,1.0,6.0,28.0,37.0,56.0,58.0,0,,
1764,25/11/2015,6.0,7.0,29.0,39.0,41.0,55.0,1,205329753.89,
1763,21/11/2015,9.0,12.0,15.0,21.0,31.0,36.0,0,,
1762,18/11/2015,26.0,32.0,42.0,45.0,55.0,59.0,0,,
1761,14/11/2015,9.0,10.0,36.0,50.0,53.0,55.0,0,,
1760,13/11/2015,10.0,24.0,25.0,36.0,47.0,48.0,0,,
1759,10/11/2015,2.0,14.0,21.0,22.0,51.0,60.0,0,,
1758,07/11/2015,6.0,11.0,16.0,23.0,36.0,42.0,0,,
1757,04/11/2015,13.0,25.0,28.0,37.0,43.0,56.0,0,,
1756,31/10/2015,6.0,13.0,14.0,28.0,35.0,45.0,0,,
1755,28/10/2015,2.0,5.0,8.0,18.0,30.0,48.0,0,,
1754,24/10/2015,20.0,27.0,30.0,31.0,40.0,53.0,0,,
1753,21/10/2015,8.0,15.0,29.0,35.0,45.0,54.0,1,47335685.52,
1752,17/10/2015,9.0,36.0,37.0,53.0,55.0,60.0,0,,
1751,15/10/2015,15.0,22.0,23.0,42.0,51.0,57.0,0,,
1750,13/10/2015,15.0,17.0,20.0,31.0,41.0,48.0,0,,
1749,10/10/2015,3.0,13.0,14.0,29.0,33.0,43.0,0,,
1748,07/10/2015,2.0,10.0,13.0,41.0,49.0,53.0,0,,
1747,03/10/2015,6.0,33.0,34.0,48.0,53.0,59.0,2,23221167.26,
1746,30/09/2015,6.0,18.0,37.0,40.0,41.0,58.0,0,,
1745,26/09/2015,9.0,13.0,18.0,47.0,52.0,60.0,0,,
1744,23/09/2015,9.0,12.0,14.0,29.0,42.0,56.0,0,,
1743,19/09/2015,4.0,10.0,29.0,31.0,34.0,35.0,0,,
1742,16/09/2015,11.0,19.0,21.0,23.0,27.0,52.0,0,,
1741,12/09/2015,15.0,18.0,20.0,32.0,48.0,49.0,1,31114779.74,
1740,09/09/2015,10.0,15.0,25.0,38.0,47.0,53.0,0,,
1739,05/09/2015,9.0,10.0,17.0,32.0,34.0,46.0,0,,
1738,02/09/2015,12.0,28.0,37.0,46.0,48.0,53.0,1,38615395.78,
1737,29/08/2015,5.0,8.0,42.0,50.0,51.0,59.0,0,,
1736,26/08/2015,12.0,13.0,24.0,29.0,32.0,41.0,0,,
1735,22/08/2015,6.0,16.0,33.0,34.0,45.0,46.0,0,,
1734,19/08/2015,12.0,17.0,25.0,29.0,41.0,52.0,0,,
1733,15/08/2015,3.0,5.0,9.0,14.0,41.0,46.0,1,3330428.53,
1732,12/08/2015,25.0,34.0,38.0,45.0,53.0,60.0,1,7041557.17,
1731,08/08/2015,5.0,18.0,27.0,43.0,49.0,59.0,0,,
1730,06/08/2015,1.0,10.0,17.0,24.0,42.0,51.0,2,13940874.15,
1729,04/08/2015,7.0,14.0,23.0,43.0,44.0,53.0,0,,
1728,01/08/2015,3.0,8.0,28.0,39.0,42.0,59.0,0,,
1727,29/07/2015,4.0,6.0,19.0,20.0,40.0,41.0,1,46391009.23,
1726,25/07/2015,3.0,10.0,42.0,49.0,54.0,57.0,0,,
1725,22/07/2015,16.0,18.0,26.0,30.0,31.0,34.0,0,,
1724,18/07/2015,27.0,33.0,37.0,39.0,58.0,60.0,0,,
1723,15/07/2015,14.0,27.0,30.0,46.0,52.0,60.0,0,,
1722,11/07/2015,9.0,23.0,39.0,41.0,49.0,58.0,0,,
1721,09/07/2015,4.0,12.0,19.0,33.0,36.0,38.0,1,36404331.56,
1720,07/07/2015,18.0,23.0,31.0,39.0,49.0,57.0,0,,
1719,04/07/2015,1.0,22.0,31.0,34.0,44.0,54.0,0,,
1718,01/07/2015,4.0,30.0,31.0,32.0,47.0,53.0,0,,
1717,27/06/2015,2.0,9.0,16.0,37.0,44.0,58.0,0,,
1716,24/06/2015,2.0,25.0,36.0,41.0,42.0,53.0,1,40781877.95,
1715,20/06/2015,16.0,20.0,35.0,40.0,53.0,60.0,0,,
1714,17/06/2015,2.0,8.0,24.0,36.0,51.0,52.0,0,,
1713,13/06/2015,3.0,10.0,16.0,23.0,27.0,29.0,2,31598692.07,
1712,10/06/2015,2.0,12.0,19.0,29.0,50.0,59.0,0,,
1711,06/06/2015,22.0,26.0,38.0,39.0,45.0,50.0,0,,
1710,03/06/2015,7.0,21.0,28.0,56.0,58.0,59.0,0,,
1709,30/05/2015,7.0,19.0,30.0,35.0,42.0,47.0,0,,
1708,27/05/2015,17.0,29.0,32.0,38.0,45.0,50.0,0,,
1707,23/05/2015,7.0,16.0,20.0,27.0,36.0,52.0,0,,
1706,20/05/2015,12.0,31.0,34.0,36.0,48.0,56.0,1,29938493.6,
1705,16/05/2015,25.0,27.0,29.0,37.0,50.0,51.0,0,,
1704,13/05/2015,1.0,7.0,11.0,32.0,51.0,59.0,0,,
1703,09/05/2015,3.0,23.0,26.0,35.0,39.0,49.0,0,,
1702,07/05/2015,17.0,19.0,33.0,35.0,39.0,52.0,1,2757367.25,
1701,05/05/2015,3.0,9.0,18.0,32.0,40.0,56.0,1,2018423.55,
1700,02/05/2015,15.0,18.0,41.0,48.0,50.0,58.0,1,31494038.01,
1699,29/04/2015,1.0,6.0,10.0,30.0,33.0,38.0,0,,
1698,25/04/2015,11.0,13.0,24.0,28.0,44.0,45.0,0,,
1697,22/04/2015,8.0,23.0,30.0,51.0,53.0,58.0,0,,
1696,18/04/2015,1.0,12.0,17.0,31.0,37.0,46.0,1,32909935.88,
1695,15/04/2015,24.0,36.0,38.0,43.0,44.0,58.0,0,,
1694,11/04/2015,20.0,29.0,34.0,37.0,45.0,57.0,1,46904093.93,
1693,08/04/2015,5.0,15.0,18.0,19.0,21.0,38.0,0,,
1692,04/04/2015,11.0,13.0,14.0,27.0,44.0,56.0,0,,
1691,01/04/2015,1.0,10.0,24.0,39.0,45.0,58.0,0,,
1690,28/03/2015,21.0,24.0,26.0,35.0,45.0,53.0,0,,
1689,25/03/2015,2.0,5.0,13.0,27.0,41.0,53.0,2,3610233.13,
1688,21/03/2015,18.0,23.0,30.0,32.0,42.0,56.0,0,,
1687,18/03/2015,15.0,24.0,37.0,46.0,49.0,58.0,1,3174732.56,
1686,14/03/2015,9.0,14.0,37.0,44.0,46.0,55.0,3,8927028.65,
1685,11/03/2015,3.0,18.0,31.0,39.0,46.0,51.0,0,,
1684,07/03/2015,9.0,12.0,18.0,31.0,39.0,50.0,0,,
1683,04/03/2015,4.0,12.0,32.0,33.0,34.0,48.0,1,7199799.02,
1682,28/02/2015,7.0,13.0,35.0,37.0,39.0,51.0,0,,
1681,25/02/2015,1.0,6.0,8.0,11.0,33.0,50.0,1,3031830.86,
1680,21/02/2015,23.0,37.0,38.0,46.0,47.0,51.0,1,16547485.01,
1679,18/02/2015,1.0,2.0,27.0,28.0,46.0,47.0,1,5548048.14,
1678,14/02/2015,9.0,11.0,17.0,19.0,35.0,52.0,0,,
1677,11/02/2015,10.0,15.0,28.0,33.0,51.0,52.0,2,3678088.24,
1676,07/02/2015,1.0,2.0,11.0,37.0,48.0,51.0,0,,
1675,04/02/2015,3.0,18.0,34.0,35.0,36.0,56.0,1,29353109.38,
1674,31/01/2015,22.0,30.0,42.0,50.0,58.0,59.0,0,,
1673,28/01/2015,5.0,10.0,23.0,24.0,35.0,47.0,0,,
1672,24/01/2015,1.0,3.0,5.0,10.0,20.0,42.0,1,33471002.88,
1671,21/01/2015,21.0,27.0,31.0,45.0,55.0,56.0,0,,
1670,17/01/2015,1.0,17.0,19.0,30.0,33.0,47.0,0,,
1669,14/01/2015,28.0,29.0,31.0,45.0,48.0,49.0,0,,
1668,10/01/2015,5.0,40.0,47.0,52.0,55.0,57.0,0,,
1667,07/01/2015,7.0,12.0,24.0,44.0,51.0,56.0,1,5862774.49,
1666,03/01/2015,1.0,2.0,23.0,27.0,45.0,51.0,0,,
1665,31/12/2014,1.0,5.0,11.0,16.0,20.0,56.0,4,65823888.16,
1664,24/12/2014,8.0,21.0,23.0,29.0,36.0,48.0,1,7993708.78,
1663,20/12/2014,18.0,20.0,27.0,40.0,49.0,55.0,0,,
1662,17/12/2014,10.0,14.0,25.0,29.0,33.0,57.0,2,4077429.91,
1661,13/12/2014,13.0,16.0,27.0,43.0,48.0,58.0,0,,
1660,10/12/2014,8.0,17.0,34.0,38.0,42.0,51.0,1,33639041.43,
1659,06/12/2014,4.0,10.0,20.0,33.0,37.0,49.0,0,,
1658,03/12/2014,7.0,11.0,19.0,23.0,40.0,49.0,1,3748248.31,
1657,29/11/2014,7.0,10.0,14.0,37.0,45.0,54.0,1,8336476.39,
1656,26/11/2014,4.0,6.0,11.0,43.0,54.0,56.0,0,,
1655,22/11/2014,7.0,24.0,28.0,46.0,53.0,56.0,2,67657559.48,
1654,19/11/2014,7.0,16.0,33.0,42.0,50.0,58.0,0,,
1653,14/11/2014,1.0,21.0,22.0,27.0,32.0,45.0,0,,
1652,12/11/2014,7.0,24.0,26.0,28.0,44.0,57.0,0,,
1651,08/11/2014,8.0,27.0,35.0,38.0,41.0,44.0,0,,
1650,05/11/2014,17.0,23.0,29.0,38.0,57.0,60.0,0,,
1649,01/11/2014,24.0,33.0,38.0,42.0,44.0,54.0,0,,
1648,29/10/2014,15.0,16.0,18.0,20.0,22.0,48.0,0,,
1647,25/10/2014,12.0,17.0,23.0,38.0,53.0,54.0,1,61050152.43,
1646,22/10/2014,19.0,23.0,34.0,40.0,41.0,58.0,0,,
1645,18/10/2014,8.0,18.0,21.0,31.0,37.0,38.0,0,,
1644,15/10/2014,10.0,13.0,16.0,22.0,34.0,60.0,0,,
1643,11/10/2014,16.0,19.0,20.0,28.0,37.0,60.0,0,,
1642,08/10/2014,3.0,23.0,42.0,43.0,47.0,60.0,0,,
1641,04/10/2014,23.0,29.0,30.0,33.0,46.0,51.0,0,,
1640,01/10/2014,2.0,6.0,18.0,23.0,31.0,46.0,2,15134013.55,
1639,27/09/2014,16.0,29.0,34.0,35.0,49.0,51.0,2,28473749.18,
1638,24/09/2014,1.0,2.0,38.0,41.0,42.0,58.0,0,,
1637,20/09/2014,1.0,5.0,24.0,47.0,55.0,56.0,0,,
1636,17/09/2014,19.0,26.0,33.0,35.0,51.0,52.0,0,,
1635,13/09/2014,8.0,23.0,28.0,30.0,32.0,51.0,0,,
1634,10/09/2014,9.0,10.0,23.0,33.0,44.0,51.0,1,7065301.82,
1633,06/09/2014,1.0,2.0,11.0,13.0,36.0,49.0,0,,
1632,03/09/2014,6.0,18.0,24.0,27.0,56.0,59.0,1,46770615.69,
1631,30/08/2014,4.0,29.0,44.0,47.0,48.0,60.0,0,,
1630,27/08/2014,1.0,7.0,30.0,43.0,44.0,54.0,0,,
1629,23/08/2014,4.0,20.0,24.0,35.0,47.0,59.0,0,,
1628,20/08/2014,26.0,29.0,34.0,38.0,50.0,60.0,0,,
1627,16/08/2014,20.0,26.0,32.0,41.0,45.0,57.0,1,44340626.24,
1626,13/08/2014,3.0,5.0,14.0,35.0,43.0,52.0,0,,
1625,09/08/2014,11.0,22.0,36.0,40.0,45.0,52.0,0,,
1624,07/08/2014,2.0,27.0,32.0,41.0,47.0,58.0,0,,
1623,05/08/2014,33.0,43.0,49.0,50.0,56.0,59.0,0,,
1622,02/08/2014,4.0,5.0,7.0,21.0,45.0,53.0,0,,
1621,30/07/2014,10.0,22.0,24.0,38.0,39.0,49.0,1,29279523.38,
1620,26/07/2014,13.0,23.0,27.0,34.0,38.0,57.0,0,,
1619,23/07/2014,5.0,8.0,17.0,42.0,46.0,47.0,0,,
1618,19/07/2014,9.0,20.0,24.0,43.0,51.0,52.0,1,3400793.67,
1617,16/07/2014,3.0,23.0,26.0,31.0,47.0,54.0,2,16075904.16,
1616,12/07/2014,28.0,31.0,40.0,42.0,46.0,58.0,0,,
1615,09/07/2014,5.0,20.0,26.0,31.0,33.0,44.0,0,,
1614,05/07/2014,14.0,17.0,21.0,27.0,43.0,49.0,1,6912438.29,
1613,02/07/2014,4.0,18.0,31.0,44.0,46.0,49.0,0,,
1612,28/06/2014,6.0,13.0,17.0,36.0,42.0,51.0,2,21337822.84,
1611,25/06/2014,24.0,28.0,47.0,50.0,51.0,58.0,0,,
1610,21/06/2014,1.0,4.0,9.0,35.0,36.0,53.0,0,,
1609,18/06/2014,2.0,6.0,13.0,26.0,53.0,60.0,0,,
1608,14/06/2014,5.0,6.0,17.0,43.0,54.0,59.0,0,,
1607,11/06/2014,7.0,31.0,32.0,41.0,51.0,52.0,0,,
1606,07/06/2014,1.0,15.0,37.0,42.0,46.0,54.0,1,31599293.88,
1605,04/06/2014,9.0,19.0,21.0,30.0,31.0,42.0,0,,
1604,31/05/2014,2.0,21.0,24.0,27.0,40.0,51.0,0,,
1603,28/05/2014,13.0,20.0,27.0,31.0,53.0,60.0,0,,
1602,24/05/2014,8.0,12.0,22.0,35.0,40.0,44.0,1,7222388.9,
1601,21/05/2014,8.0,10.0,24.0,45.0,56.0,60.0,0,,
1600,17/05/2014,9.0,23.0,32.0,35.0,46.0,57.0,1,17751928.34,
1599,14/05/2014,3.0,10.0,15.0,35.0,36.0,58.0,1,11882469.39,
1598,10/05/2014,29.0,31.0,36.0,42.0,47.0,53.0,0,,
1597,07/05/2014,5.0,10.0,16.0,44.0,50.0,52.0,0,,
1596,03/05/2014,1.0,5.0,7.0,10.0,12.0,45.0,1,2826993.1,
1595,30/04/2014,2.0,5.0,8.0,42.0,46.0,59.0,2,10975751.52,
1594,26/04/2014,6.0,7.0,8.0,23.0,43.0,53.0,0,,
1593,23/04/2014,4.0,9.0,17.0,18.0,21.0,38.0,1,5259292.04,
1592,19/04/2014,31.0,36.0,38.0,41.0,42.0,49.0,0,,
1591,16/04/2014,4.0,10.0,23.0,33.0,38.0,55.0,1,37626306.9,
1590,12/04/2014,7.0,20.0,34.0,40.0,44.0,55.0,0,,
1589,09/04/2014,4.0,5.0,11.0,19.0,41.0,51.0,0,,
1588,05/04/2014,23.0,29.0,32.0,36.0,45.0,49.0,2,25541942.1,
1587,02/04/2014,8.0,19.0,21.0,30.0,52.0,56.0,0,,
1586,29/03/2014,8.0,39.0,43.0,46.0,47.0,58.0,0,,
1585,26/03/2014,2.0,43.0,47.0,48.0,49.0,55.0,0,,
1584,22/03/2014,3.0,22.0,27.0,28.0,50.0,54.0,0,,
1583,19/03/2014,2.0,9.0,17.0,18.0,45.0,47.0,0,,
1582,15/03/2014,1.0,4.0,13.0,17.0,38.0,48.0,1,7343875.35,
1581,12/03/2014,14.0,15.0,25.0,30.0,31.0,34.0,0,,
1580,08/03/2014,1.0,6.0,14.0,17.0,33.0,36.0,2,16776243.36,
1579,05/03/2014,25.0,34.0,40.0,49.0,51.0,60.0,0,,
1578,01/03/2014,3.0,6.0,30.0,37.0,53.0,56.0,0,,
1577,26/02/2014,11.0,14.0,25.0,32.0,51.0,59.0,1,7599721.82,
1576,22/02/2014,13.0,15.0,21.0,26.0,30.0,46.0,0,,
1575,19/02/2014,1.0,4.0,5.0,14.0,45.0,56.0,1,111503902.49,
1574,15/02/2014,6.0,27.0,28.0,33.0,46.0,48.0,0,,
1573,12/02/2014,7.0,16.0,21.0,35.0,36.0,38.0,0,,
1572,08/02/2014,20.0,27.0,42.0,45.0,46.0,47.0,0,,
1571,05/02/2014,3.0,29.0,32.0,46.0,55.0,60.0,0,,
1570,01/02/2014,15.0,18.0,24.0,42.0,46.0,56.0,0,,
1569,29/01/2014,5.0,15.0,18.0,31.0,42.0,53.0,0,,
1568,25/01/2014,19.0,24.0,25.0,28.0,42.0,58.0,0,,
1567,22/01/2014,2.0,15.0,30.0,38.0,48.0,53.0,0,,
1566,18/01/2014,5.0,6.0,11.0,32.0,36.0,60.0,1,14791263.61,
1565,15/01/2014,18.0,37.0,39.0,41.0,43.0,51.0,0,,
1564,11/01/2014,25.0,38.0,44.0,46.0,53.0,54.0,1,3219906.28,
1563,09/01/2014,1.0,6.0,13.0,20.0,36.0,43.0,1,6872625.83,
1562,04/01/2014,10.0,12.0,23.0,37.0,47.0,51.0,0,,
1561,02/01/2014,23.0,26.0,28.0,54.0,55.0,60.0,0,,
1560,31/12/2013,20.0,30.0,36.0,38.0,47.0,53.0,4,56169465.02,
1559,21/12/2013,8.0,12.0,16.0,29.0,37.0,58.0,1,51491466,
1558,19/12/2013,7.0,15.0,17.0,31.0,42.0,54.0,0,,
1557,17/12/2013,4.0,16.0,18.0,31.0,45.0,46.0,0,,
1556,14/12/2013,1.0,4.0,7.0,10.0,11.0,52.0,0,,
1555,11/12/2013,2.0,5.0,23.0,33.0,52.0,59.0,0,,
1554,07/12/2013,30.0,32.0,49.0,50.0,52.0,53.0,0,,
1553,04/12/2013,20.0,21.0,22.0,29.0,46.0,60.0,0,,
1552,30/11/2013,7.0,18.0,24.0,26.0,39.0,46.0,0,,
1551,27/11/2013,2.0,15.0,19.0,21.0,23.0,38.0,1,2820316.51,
1550,23/11/2013,9.0,13.0,21.0,27.0,36.0,56.0,1,23634735.21,
1549,20/11/2013,10.0,12.0,16.0,20.0,32.0,53.0,1,5772796.8,
1548,16/11/2013,19.0,41.0,42.0,44.0,47.0,54.0,0,,
1547,13/11/2013,2.0,9.0,10.0,18.0,21.0,28.0,1,6867422.89,
1546,09/11/2013,4.0,17.0,38.0,44.0,53.0,60.0,0,,
1545,06/11/2013,4.0,6.0,11.0,24.0,45.0,48.0,1,80499108.16,
1544,01/11/2013,2.0,21.0,30.0,35.0,45.0,50.0,0,,
1543,30/10/2013,7.0,15.0,20.0,23.0,30.0,41.0,0,,
1542,26/10/2013,7.0,11.0,12.0,30.0,39.0,57.0,0,,
1541,23/10/2013,5.0,24.0,37.0,44.0,49.0,58.0,0,,
1540,19/10/2013,3.0,17.0,27.0,32.0,47.0,54.0,0,,
1539,16/10/2013,8.0,10.0,20.0,26.0,49.0,58.0,0,,
1538,11/10/2013,23.0,27.0,35.0,52.0,53.0,57.0,1,2163459.28,
1537,09/10/2013,6.0,10.0,33.0,50.0,51.0,56.0,1,23232379.04,
1536,05/10/2013,13.0,18.0,29.0,32.0,50.0,58.0,0,,
1535,02/10/2013,8.0,9.0,25.0,41.0,54.0,55.0,0,,
1534,28/09/2013,1.0,12.0,28.0,29.0,34.0,48.0,1,5734618.57,
1533,25/09/2013,13.0,21.0,29.0,34.0,47.0,57.0,0,,
1532,21/09/2013,2.0,11.0,23.0,31.0,42.0,44.0,3,1934416.36,
1531,18/09/2013,12.0,13.0,24.0,41.0,42.0,44.0,0,,
1530,14/09/2013,10.0,16.0,28.0,33.0,48.0,53.0,2,7800140.92,
1529,11/09/2013,11.0,15.0,17.0,34.0,35.0,49.0,1,8144582.4,
1528,06/09/2013,4.0,13.0,15.0,19.0,36.0,58.0,0,,
1527,04/09/2013,16.0,32.0,36.0,42.0,44.0,48.0,0,,
1526,31/08/2013,10.0,16.0,28.0,47.0,51.0,59.0,1,31746274.15,
